Time (sec);X Position (m);Y Position (m);Z Position (m);Roll Position (rad);Pitch Position (rad);Yaw Position (rad)
3.1725000000;0.0551899550;0.0188417811;0.0024894135;-0.0022864359;-0.0559434241;-0.1282584913
3.1750000000;0.0551634066;0.0188309688;0.0024882859;-0.0031579408;-0.0550141527;-0.1278272669
3.1775000000;0.0551366806;0.0188201289;0.0024872219;-0.0037079490;-0.0538538451;-0.1268224984
3.1800000000;0.0551097808;0.0188092690;0.0024862700;-0.0040626376;-0.0527230678;-0.1257370802
3.1825000000;0.0550826960;0.0187983978;0.0024854626;-0.0044995553;-0.0516659033;-0.1250319484
3.1850000000;0.0550553970;0.0187875206;0.0024849460;-0.0052862243;-0.0504828843;-0.1248058865
3.1875000000;0.0550278569;0.0187766383;0.0024849948;-0.0064928025;-0.0490176972;-0.1249349371
3.1900000000;0.0550000846;0.0187657480;0.0024859103;-0.0080006586;-0.0473146204;-0.1252388852
3.1925000000;0.0549721414;0.0187548459;0.0024879039;-0.0097449760;-0.0455738582;-0.1254097854
3.1950000000;0.0549441198;0.0187439304;0.0024910703;-0.0117980821;-0.0440377989;-0.1251317419
3.1975000000;0.0549161012;0.0187330005;0.0024954868;-0.0142765186;-0.0428501970;-0.1243714525
3.2000000000;0.0548881219;0.0187220525;0.0025013138;-0.0172461838;-0.0419653992;-0.1233904835
3.2025000000;0.0548601666;0.0187110789;0.0025087485;-0.0206074679;-0.0412352588;-0.1224381358
3.2050000000;0.0548321847;0.0187000710;0.0025178809;-0.0241325694;-0.0405657526;-0.1215841081
3.2075000000;0.0548041150;0.0186890226;0.0025286366;-0.0276579246;-0.0399375069;-0.1207640679
3.2100000000;0.0547758999;0.0186779298;0.0025408717;-0.0310771370;-0.0393610384;-0.1199479960
3.2125000000;0.0547474899;0.0186667890;0.0025545146;-0.0340155989;-0.0388801599;-0.1194153575
3.2150000000;0.0547188546;0.0186555975;0.0025696315;-0.0357209396;-0.0385264180;-0.1197052973
3.2175000000;0.0546900005;0.0186443572;0.0025863786;-0.0356088303;-0.0382590462;-0.1211482345
3.2200000000;0.0546609716;0.0186330749;0.0026048918;-0.0338712393;-0.0380370573;-0.1234221402
3.2225000000;0.0546318203;0.0186217579;0.0026252221;-0.0314653929;-0.0378867460;-0.1255216841
3.2250000000;0.0546025695;0.0186104083;0.0026473910;-0.0295229311;-0.0378594605;-0.1263966456
3.2275000000;0.0545732044;0.0185990181;0.0026714754;-0.0286033026;-0.0379975461;-0.1257845391
3.2300000000;0.0545437011;0.0185875721;0.0026975686;-0.0285722724;-0.0383024668;-0.1242596939
3.2325000000;0.0545140579;0.0185760563;0.0027256313;-0.0292022860;-0.0386704620;-0.1225115116
3.2350000000;0.0544842994;0.0185644626;0.0027554092;-0.0304472400;-0.0389010946;-0.1207966385
3.2375000000;0.0544544561;0.0185527853;0.0027865163;-0.0321680399;-0.0388109722;-0.1191105720
3.2400000000;0.0544245398;0.0185410181;0.0028185999;-0.0340296889;-0.0383625515;-0.1175789934
3.2425000000;0.0543945363;0.0185291560;0.0028514488;-0.0356111175;-0.0376956271;-0.1163085620
3.2450000000;0.0543644188;0.0185171993;0.0028849874;-0.0365854098;-0.0370122440;-0.1150347313
3.2475000000;0.0543341685;0.0185051541;0.0029191840;-0.0370141776;-0.0364828872;-0.1133857282
3.2500000000;0.0543037821;0.0184930294;0.0029539709;-0.0373552670;-0.0362472449;-0.1114756455
3.2525000000;0.0542732613;0.0184808313;0.0029892390;-0.0380306002;-0.0363375029;-0.1099212732
3.2550000000;0.0542425932;0.0184685603;0.0030248592;-0.0390733922;-0.0366014965;-0.1093241626
3.2575000000;0.0542117414;0.0184562127;0.0030606614;-0.0401893453;-0.0368004596;-0.1098596815
3.2600000000;0.0541806568;0.0184437852;0.0030964052;-0.0411299760;-0.0367678710;-0.1111446121
3.2625000000;0.0541493024;0.0184312804;0.0031318288;-0.0420848504;-0.0365520156;-0.1124836911
3.2650000000;0.0541176770;0.0184187068;0.0031667955;-0.0434779453;-0.0364777770;-0.1133990421
3.2675000000;0.0540858193;0.0184060735;0.0032014054;-0.0452378506;-0.0368644010;-0.1138154590
3.2700000000;0.0540537918;0.0183933854;0.0032359051;-0.0467383800;-0.0376097889;-0.1137831563
3.2725000000;0.0540216501;0.0183806424;0.0032704192;-0.0475374003;-0.0382772976;-0.1132792586
3.2750000000;0.0539894150;0.0183678416;0.0033047408;-0.0477595480;-0.0385481851;-0.1122714421
3.2775000000;0.0539570650;0.0183549780;0.0033383709;-0.0478622758;-0.0383779113;-0.1108384227
3.2800000000;0.0539245510;0.0183420455;0.0033707552;-0.0482796477;-0.0379041619;-0.1092151538
3.2825000000;0.0538918251;0.0183290389;0.0034015470;-0.0491712092;-0.0374542753;-0.1078079477
3.2850000000;0.0538588674;0.0183159595;0.0034307235;-0.0505045024;-0.0374445358;-0.1071867013
3.2875000000;0.0538257005;0.0183028159;0.0034584767;-0.0523751885;-0.0380636372;-0.1077133865
3.2900000000;0.0537923783;0.0182896204;0.0034849663;-0.0549561921;-0.0391238119;-0.1090320354
3.2925000000;0.0537589484;0.0182763802;0.0035101335;-0.0581127978;-0.0402403307;-0.1103567339
3.2950000000;0.0537254087;0.0182630919;0.0035337015;-0.0613308401;-0.0410294817;-0.1112157108
3.2975000000;0.0536917000;0.0182497421;0.0035553377;-0.0641037196;-0.0411455158;-0.1115252535
3.3000000000;0.0536577459;0.0182363150;0.0035748550;-0.0663562890;-0.0403853082;-0.1113540133
3.3025000000;0.0536235097;0.0182228033;0.0035923225;-0.0684179218;-0.0388746704;-0.1110101352
3.3050000000;0.0535890199;0.0182092139;0.0036080500;-0.0705556095;-0.0370106199;-0.1109583233
3.3075000000;0.0535543459;0.0181955655;0.0036224787;-0.0727327510;-0.0351273785;-0.1114242535
3.3100000000;0.0535195486;0.0181818793;0.0036360360;-0.0748785013;-0.0333029057;-0.1121726774
3.3125000000;0.0534846461;0.0181681666;0.0036490025;-0.0770567841;-0.0315365824;-0.1126746068
3.3150000000;0.0534496134;0.0181544227;0.0036614240;-0.0792565885;-0.0299259126;-0.1126224808
3.3175000000;0.0534144055;0.0181406305;0.0036731160;-0.0813026604;-0.0285687047;-0.1123649639
3.3200000000;0.0533789821;0.0181267707;0.0036837930;-0.0830927690;-0.0274388049;-0.1126372953
3.3225000000;0.0533433181;0.0181128308;0.0036932454;-0.0846983122;-0.0264390507;-0.1137673476
3.3250000000;0.0533073978;0.0180988065;0.0037014279;-0.0861904125;-0.0255218830;-0.1153308549
3.3275000000;0.0532712016;0.0180846983;0.0037084012;-0.0875941581;-0.0247153187;-0.1165897880
3.3300000000;0.0532347020;0.0180705076;0.0037142063;-0.0889104188;-0.0240347920;-0.1169662232
3.3325000000;0.0531978755;0.0180562346;0.0037188170;-0.0899318816;-0.0234222260;-0.1162480164
3.3350000000;0.0531607252;0.0180418796;0.0037222444;-0.0902331519;-0.0228185272;-0.1148517345
3.3375000000;0.0531232954;0.0180274429;0.0037247014;-0.0896507534;-0.0222589827;-0.1136803101
3.3400000000;0.0530856626;0.0180129253;0.0037266332;-0.0886053132;-0.0218211413;-0.1133743824
3.3425000000;0.0530479068;0.0179983261;0.0037285520;-0.0877703268;-0.0214605901;-0.1138862992
3.3450000000;0.0530100818;0.0179836433;0.0037308145;-0.0875559658;-0.0209775593;-0.1147595515
3.3475000000;0.0529722026;0.0179688769;0.0037335155;-0.0878449840;-0.0201582914;-0.1156088567
3.3500000000;0.0529342510;0.0179540311;0.0037365704;-0.0881712339;-0.0188713820;-0.1162921965
3.3525000000;0.0528961919;0.0179391127;0.0037399211;-0.0882768233;-0.0170973990;-0.1167960121
3.3550000000;0.0528579960;0.0179241295;0.0037436908;-0.0883451886;-0.0149945391;-0.1171895382
3.3575000000;0.0528196567;0.0179090886;0.0037481286;-0.0886577355;-0.0128535281;-0.1175983192
3.3600000000;0.0527811858;0.0178939939;0.0037533826;-0.0892942282;-0.0108819354;-0.1179920736
3.3625000000;0.0527425870;0.0178788436;0.0037593389;-0.0902703923;-0.0091193897;-0.1180693038
3.3650000000;0.0527038340;0.0178636303;0.0037656991;-0.0917724121;-0.0075343590;-0.1176001682
3.3675000000;0.0526648735;0.0178483425;0.0037722043;-0.0939165315;-0.0060573764;-0.1167687221
3.3700000000;0.0526256546;0.0178329695;0.0037787833;-0.0963455881;-0.0046165708;-0.1159097519
3.3725000000;0.0525861645;0.0178175047;0.0037855265;-0.0984196933;-0.0032317495;-0.1150819463
3.3750000000;0.0525464406;0.0178019485;0.0037925801;-0.0998279219;-0.0019435703;-0.1141293273
3.3775000000;0.0525065459;0.0177863073;0.0038000783;-0.1008314780;-0.0006961318;-0.1130293446
3.3800000000;0.0524665290;0.0177705883;0.0038081399;-0.1018493833;0.0005378010;-0.1119476552
3.3825000000;0.0524264003;0.0177547948;0.0038168947;-0.1029225290;0.0016337748;-0.1110255329
3.3850000000;0.0523861435;0.0177389266;0.0038264795;-0.1037278921;0.0024507637;-0.1104339202
3.3875000000;0.0523457440;0.0177229835;0.0038369807;-0.1039887299;0.0030272569;-0.1105379687
3.3900000000;0.0523052046;0.0177069675;0.0038483651;-0.1036179485;0.0035946728;-0.1116400114
3.3925000000;0.0522645351;0.0176908811;0.0038604621;-0.1026146875;0.0043441206;-0.1136329012
3.3950000000;0.0522237298;0.0176747251;0.0038730274;-0.1010307294;0.0052264645;-0.1160767660
3.3975000000;0.0521827613;0.0176584985;0.0038858622;-0.0989826397;0.0060432654;-0.1184877524
3.4000000000;0.0521415976;0.0176422025;0.0038989090;-0.0966983850;0.0066006374;-0.1204974735
3.4025000000;0.0521002296;0.0176258463;0.0039122763;-0.0944809065;0.0067361693;-0.1219331045
3.4050000000;0.0520586785;0.0176094470;0.0039261984;-0.0925353080;0.0063609609;-0.1228659335
3.4075000000;0.0520169724;0.0175930210;0.0039409457;-0.0908798128;0.0055527555;-0.1234974816
3.4100000000;0.0519751144;0.0175765750;0.0039566908;-0.0893663277;0.0045279229;-0.1239857618
3.4125000000;0.0519330760;0.0175601043;0.0039733990;-0.0877789405;0.0035007859;-0.1244397549
3.4150000000;0.0518908179;0.0175435987;0.0039908220;-0.0860208278;0.0026416320;-0.1249208114
3.4175000000;0.0518483140;0.0175270528;0.0040085885;-0.0842406610;0.0021367935;-0.1253493503
3.4200000000;0.0518055573;0.0175104719;0.0040263513;-0.0827707808;0.0021371745;-0.1256823443
3.4225000000;0.0517625564;0.0174938683;0.0040439425;-0.0819039436;0.0025895419;-0.1261487036
3.4250000000;0.0517193328;0.0174772555;0.0040614228;-0.0817395193;0.0032282530;-0.1269720959
3.4275000000;0.0516759197;0.0174606474;0.0040789811;-0.0821247100;0.0038120122;-0.1280215170
3.4300000000;0.0516323555;0.0174440604;0.0040968093;-0.0826256590;0.0042942203;-0.1289764942
3.4325000000;0.0515886762;0.0174275106;0.0041150573;-0.0827497347;0.0047032833;-0.1297622357
3.4350000000;0.0515449092;0.0174110075;0.0041338472;-0.0823100299;0.0049935272;-0.1307713926
3.4375000000;0.0515010653;0.0173945488;0.0041532878;-0.0815439706;0.0051674416;-0.1325556624
3.4400000000;0.0514571332;0.0173781251;0.0041734208;-0.0808626821;0.0054705614;-0.1351832042
3.4425000000;0.0514130858;0.0173617277;0.0041941119;-0.0804490099;0.0062890065;-0.1380170569
3.4450000000;0.0513688948;0.0173453534;0.0042150385;-0.0801805418;0.0078297807;-0.1402276121
3.4475000000;0.0513245388;0.0173290023;0.0042358458;-0.0799740517;0.0099945223;-0.1413696248
3.4500000000;0.0512800028;0.0173126801;0.0042563106;-0.0799658698;0.0124991143;-0.1414406121
3.4525000000;0.0512352786;0.0172964003;0.0042763663;-0.0802695105;0.0150113874;-0.1406062411
3.4550000000;0.0511903608;0.0172801818;0.0042960269;-0.0807875341;0.0172470575;-0.1390174617
3.4575000000;0.0511452392;0.0172640395;0.0043153097;-0.0812332160;0.0189989530;-0.1369240044
3.4600000000;0.0510998984;0.0172479793;0.0043341994;-0.0812041467;0.0201343942;-0.1347403858
3.4625000000;0.0510543331;0.0172320012;0.0043526444;-0.0804476528;0.0206708334;-0.1327500310
3.4650000000;0.0510085615;0.0172161060;0.0043705808;-0.0791093481;0.0208565988;-0.1309014479
3.4675000000;0.0509626199;0.0172002953;0.0043879720;-0.0775183204;0.0210711169;-0.1289931765
3.4700000000;0.0509165404;0.0171845653;0.0044047956;-0.0757582999;0.0215533851;-0.1269236387
3.4725000000;0.0508703341;0.0171689023;0.0044209354;-0.0736134026;0.0222266733;-0.1247489210
3.4750000000;0.0508239910;0.0171532870;0.0044361262;-0.0709430091;0.0228122735;-0.1225912891
3.4775000000;0.0507774883;0.0171377020;0.0044500920;-0.0679841548;0.0230851783;-0.1206420593
3.4800000000;0.0507308029;0.0171221371;0.0044627223;-0.0652145247;0.0230113516;-0.1191939041
3.4825000000;0.0506839253;0.0171065901;0.0044740659;-0.0630121812;0.0227321536;-0.1184480881
3.4850000000;0.0506368609;0.0170910621;0.0044842016;-0.0614957565;0.0225122525;-0.1182985583
3.4875000000;0.0505896094;0.0170755524;0.0044931688;-0.0605302213;0.0226129168;-0.1183698885
3.4900000000;0.0505421479;0.0170600549;0.0045009729;-0.0598106095;0.0230835694;-0.1182870966
3.4925000000;0.0504944419;0.0170445589;0.0045075861;-0.0590780277;0.0237455294;-0.1178923164
3.4950000000;0.0504464723;0.0170290517;0.0045129581;-0.0581935721;0.0244207818;-0.1171096324
3.4975000000;0.0503982465;0.0170135240;0.0045170751;-0.0569443665;0.0250679064;-0.1157403818
3.5000000000;0.0503497867;0.0169979746;0.0045200028;-0.0550895993;0.0256832137;-0.1136271128
3.5025000000;0.0503011149;0.0169824106;0.0045218582;-0.0527299800;0.0261939428;-0.1109008839
3.5050000000;0.0502522426;0.0169668414;0.0045227780;-0.0504526852;0.0265317086;-0.1078746137
3.5075000000;0.0502031664;0.0169512684;0.0045229092;-0.0490013851;0.0267556434;-0.1047877893
3.5100000000;0.0501538729;0.0169356818;0.0045223568;-0.0487865570;0.0270277493;-0.1017719716
3.5125000000;0.0501043553;0.0169200666;0.0045211071;-0.0497097939;0.0274944937;-0.0989560222
3.5150000000;0.0500546233;0.0169044108;0.0045190243;-0.0513786888;0.0281971394;-0.0964815282
3.5175000000;0.0500046880;0.0168887075;0.0045159292;-0.0533024866;0.0290415075;-0.0944055218
3.5200000000;0.0499545361;0.0168729522;0.0045116807;-0.0548787427;0.0299046683;-0.0924833586
3.5225000000;0.0499041275;0.0168571417;0.0045062522;-0.0554974400;0.0307680810;-0.0901506380
3.5250000000;0.0498534277;0.0168412736;0.0044997980;-0.0547830207;0.0316389493;-0.0871097282
3.5275000000;0.0498024449;0.0168253477;0.0044926263;-0.0527072897;0.0324390599;-0.0837819838
3.5300000000;0.0497512321;0.0168093652;0.0044850539;-0.0496349083;0.0330507820;-0.0808789948
3.5325000000;0.0496998522;0.0167933255;0.0044772675;-0.0462571331;0.0333787213;-0.0787707151
3.5350000000;0.0496483406;0.0167772256;0.0044693227;-0.0432395955;0.0334265718;-0.0773233807
3.5375000000;0.0495966952;0.0167610612;0.0044612701;-0.0408488683;0.0333729739;-0.0761401917
3.5400000000;0.0495448937;0.0167448289;0.0044532603;-0.0388909752;0.0334643558;-0.0750120602
3.5425000000;0.0494929184;0.0167285274;0.0044455157;-0.0369883875;0.0338111651;-0.0741365354
3.5450000000;0.0494407706;0.0167121559;0.0044382114;-0.0350708632;0.0343319877;-0.0737646694
3.5475000000;0.0493884619;0.0166957119;0.0044314002;-0.0336145526;0.0348578139;-0.0737926175
3.5500000000;0.0493359902;0.0166791920;0.0044250628;-0.0331171629;0.0352816294;-0.0738703565
3.5525000000;0.0492833269;0.0166625917;0.0044192343;-0.0333883790;0.0356376189;-0.0737085588
3.5550000000;0.0492304328;0.0166459055;0.0044140647;-0.0337633272;0.0360109700;-0.0731312323
3.5575000000;0.0491772862;0.0166291286;0.0044097284;-0.0337901054;0.0364270104;-0.0720861050
3.5600000000;0.0491238986;0.0166122597;0.0044062860;-0.0333239977;0.0369090950;-0.0708367006
3.5625000000;0.0490703083;0.0165953018;0.0044036770;-0.0323694342;0.0375290732;-0.0699042150
3.5650000000;0.0490165601;0.0165782585;0.0044018414;-0.0311331478;0.0383135972;-0.0696017444
3.5675000000;0.0489626850;0.0165611328;0.0044008109;-0.0299946393;0.0392099983;-0.0698857779
3.5700000000;0.0489086970;0.0165439286;0.0044007035;-0.0292881534;0.0401600215;-0.0706672477
3.5725000000;0.0488546046;0.0165266523;0.0044016843;-0.0290493595;0.0410890522;-0.0718828233
3.5750000000;0.0488004199;0.0165093092;0.0044039064;-0.0290060647;0.0418514916;-0.0733166218
3.5775000000;0.0487461500;0.0164919000;0.0044074234;-0.0289048637;0.0423256473;-0.0746167024
3.5800000000;0.0486917830;0.0164744191;0.0044121255;-0.0286606615;0.0426013389;-0.0755191068
3.5825000000;0.0486372868;0.0164568576;0.0044177654;-0.0281343963;0.0429566828;-0.0760495466
3.5850000000;0.0485826257;0.0164392088;0.0044240709;-0.0271059483;0.0435248154;-0.0765153410
3.5875000000;0.0485277792;0.0164214724;0.0044308534;-0.0256409019;0.0440671384;-0.0772744703
3.5900000000;0.0484727477;0.0164036575;0.0044380421;-0.0243164384;0.0441972537;-0.0784703843
3.5925000000;0.0484175441;0.0163857807;0.0044456738;-0.0238633391;0.0437497809;-0.0799071603
3.5950000000;0.0483621785;0.0163678591;0.0044538609;-0.0246072210;0.0428568846;-0.0811378964
3.5975000000;0.0483066467;0.0163499033;0.0044627164;-0.0263621558;0.0418056467;-0.0818718616
3.6000000000;0.0482509285;0.0163319151;0.0044722715;-0.0286713061;0.0409340094;-0.0823227797
3.6025000000;0.0481949993;0.0163138909;0.0044824492;-0.0310030793;0.0405040753;-0.0828836191
3.6050000000;0.0481388440;0.0162958249;0.0044930966;-0.0329838708;0.0405293921;-0.0836106376
3.6075000000;0.0480824574;0.0162777101;0.0045040182;-0.0347288906;0.0408247872;-0.0843356424
3.6100000000;0.0480258369;0.0162595401;0.0045149835;-0.0368403030;0.0412138106;-0.0850683930
3.6125000000;0.0479689808;0.0162413130;0.0045257508;-0.0399238395;0.0415705801;-0.0859564553
3.6150000000;0.0479118960;0.0162230346;0.0045361312;-0.0440690610;0.0417828416;-0.0870408722
3.6175000000;0.0478545963;0.0162047168;0.0045460438;-0.0487444505;0.0417590812;-0.0884136682
3.6200000000;0.0477970921;0.0161863727;0.0045555210;-0.0532233778;0.0414519527;-0.0903898667
3.6225000000;0.0477393863;0.0161680128;0.0045646640;-0.0570855210;0.0409533509;-0.0932183986
3.6250000000;0.0476814776;0.0161496424;0.0045735584;-0.0603176929;0.0405185717;-0.0967193950
3.6275000000;0.0476233653;0.0161312614;0.0045821903;-0.0630836107;0.0403956654;-0.1002834552
3.6300000000;0.0475650470;0.0161128665;0.0045904185;-0.0654778639;0.0406961811;-0.1033405784
3.6325000000;0.0475065143;0.0160944541;0.0045980202;-0.0675583579;0.0414283785;-0.1058082877
3.6350000000;0.0474477520;0.0160760224;0.0046047798;-0.0694900656;0.0424917310;-0.1078859788
3.6375000000;0.0473887383;0.0160575715;0.0046105365;-0.0713129567;0.0436355484;-0.1096510248
3.6400000000;0.0473294460;0.0160391015;0.0046151556;-0.0727529312;0.0445693386;-0.1110684308
3.6425000000;0.0472698518;0.0160206149;0.0046184938;-0.0737313114;0.0451558261;-0.1121234885
3.6450000000;0.0472099537;0.0160021188;0.0046204465;-0.0747688429;0.0454861993;-0.1128379333
3.6475000000;0.0471497780;0.0159836255;0.0046210476;-0.0765634336;0.0457479520;-0.1132165102
3.6500000000;0.0470893693;0.0159651499;0.0046205281;-0.0794832985;0.0460047345;-0.1131611242
3.6525000000;0.0470287765;0.0159467056;0.0046192669;-0.0833914117;0.0461962908;-0.1126044173
3.6550000000;0.0469680455;0.0159283011;0.0046176460;-0.0876333519;0.0463567097;-0.1117870008
3.6575000000;0.0469072173;0.0159099393;0.0046159150;-0.0914712838;0.0466342680;-0.1112554477
3.6600000000;0.0468463203;0.0158916205;0.0046141537;-0.0946779529;0.0470402441;-0.1115557429
3.6625000000;0.0467853597;0.0158733432;0.0046123274;-0.0974506702;0.0473531453;-0.1128454822
3.6650000000;0.0467243127;0.0158551055;0.0046103890;-0.0998879701;0.0473712808;-0.1146973729
3.6675000000;0.0466631413;0.0158369043;0.0046083492;-0.1018630982;0.0471798789;-0.1162959768
3.6700000000;0.0466018122;0.0158187342;0.0046062487;-0.1033305643;0.0470997978;-0.1169829258
3.6725000000;0.0465403073;0.0158005882;0.0046040800;-0.1044723709;0.0473764164;-0.1168005193
3.6750000000;0.0464786168;0.0157824601;0.0046017628;-0.1054119261;0.0479669468;-0.1164154195
3.6775000000;0.0464167281;0.0157643443;0.0045991852;-0.1059837268;0.0486794551;-0.1163819976
3.6800000000;0.0463546199;0.0157462332;0.0045962484;-0.1059910491;0.0494133530;-0.1166488032
3.6825000000;0.0462922724;0.0157281169;0.0045928900;-0.1055443640;0.0501854665;-0.1168875251
3.6850000000;0.0462296874;0.0157099856;0.0045890862;-0.1050206922;0.0510534849;-0.1169623045
3.6875000000;0.0461668939;0.0156918325;0.0045848390;-0.1048318074;0.0520889015;-0.1168521826
3.6900000000;0.0461039249;0.0156736524;0.0045801829;-0.1052461939;0.0533090071;-0.1164220420
3.6925000000;0.0460407843;0.0156554364;0.0045752016;-0.1061915000;0.0545841509;-0.1155161413
3.6950000000;0.0459774411;0.0156371682;0.0045699679;-0.1072106061;0.0557409074;-0.1141416499
3.6975000000;0.0459138516;0.0156188275;0.0045644112;-0.1078211406;0.0567721658;-0.1123727667
3.7000000000;0.0458499867;0.0156003970;0.0045582588;-0.1078423279;0.0577817951;-0.1102671928
3.7025000000;0.0457858387;0.0155818681;0.0045511393;-0.1074242286;0.0587722063;-0.1080627738
3.7050000000;0.0457214100;0.0155632422;0.0045427785;-0.1069637805;0.0596629633;-0.1060997644
